79779 - 85193, therese-hydrosulfatstollen - therese-hydrosulfatstollen
79780 - 85192, louise-mine-nr-80 - louise-mine-nr-80
79781 - 85284, exi-mine-lt-lapis - exi-mine-lt-lapis
79793 - 82618, le-cetine-di-cotorniano-mine - le-cetine-di-cotorniano-mine
79798 - 82464, bektan-ata - aktas
79809 - 85465, naica - naica-grube
79809 - 85481, naica - naica-grube
79813 - 79972, moctezuma - bambolla-mine
79813 - 80152, moctezuma - san-miguel-prospect
79813 - 80153, moctezuma - bambollita-mine
79875 - 86179, la-palma-stratovulkan - spanien-kanarische-inseln-la-palma
79875 - 87047, la-palma-stratovulkan - spanien-kanarische-inseln-la-palma
79922 - 85283, maria-mine-lt-lapis - maria-mine-lt-lapis
79935 - 80576, kloch-basalt-abbau - kloch-basalt-abbau
79937 - 80951, judenburg-reiflingberg - judenburg-seetaleralpe
79937 - 80953, judenburg-reiflingberg - judenburg-schmelz
79937 - 80960, judenburg-reiflingberg - judenburg-paigweg
79937 - 82553, judenburg-reiflingberg - judenburg
79938 - 80929, hohentauern-sunk - hohentauern
79944 - 79945, malyshevo - malyshevo-izumrudnye-kopi
79956 - 80942, maria-buch - maria-buch-salzstiegel
80048 - 80049, oktyabr-skoye - talnakh
80048 - 82467, oktyabr-skoye - zapolyarny
80048 - 82468, oktyabr-skoye - severniy-m
80103 - 82559, fundstelle - fundstelle
80352 - 81715, yadovitaya-fumarole - tolbachik-vulkan-zweiter-schlackenkegel
80352 - 83561, yadovitaya-fumarole - glavnaya-tenoritovaya-fumarole
80352 - 83564, yadovitaya-fumarole - arsenatnaya-fumarole
80353 - 86975, kamtschatka-vulkan-tolbachik - russland-kamtschatka-tolbachik
80422 - 85121, steinbruch-rohrig-hundskopf - steinbruch-s-sonderbach-unbes
80441 - 83916, pismire-wash-1 - pismire-wash-1
80442 - 83917, pismire-wash-2 - pismire-wash-2
80463 - 85460, assuncao-pegmatit - assuncao-pegmatit
80463 - 85476, assuncao-pegmatit - assuncao-pegmatit
80561 - 83651, geislingen-an-der-steige - geislingen-an-der-steige
80638 - 86191, vulkankomplex-erciyes - turkei-erciyes-dagi
80650 - 80998, spielberg-ingering-i - spielberg-ingering-i
80663 - 80994, gaal-ingering-ii - gaal
80666 - 82549, wheal-edward - crowns-rock
80859 - 81367, aurora-mine - mina-la-bufa
80892 - 86940, vulkan-mutnovsky - russland-kamtschatka-mutnovsky
80930 - 80932, reisstrasse-kotgraben - reisstrasse-kleinfeistritz
80943 - 81790, herland - wheal-carpenter
80949 - 80952, oberkurzheim - oberkurzheim-unterzeiring
80979 - 83979, feistritz - pollau-am-greim
80983 - 80985, pux - pux
81033 - 88728, grube-rothenberg-oberneisen - grube-rothenberg
81206 - 82346, bpmine - lake-view-consols-m
81254 - 81267, berkeley-pit - birdie-mine
81254 - 82044, berkeley-pit - star-west-mine
81271 - 81384, kelley-mine - colleen-bawn-mine
81271 - 81391, kelley-mine - sarsfield-mine
81371 - 81376, iron-clad-mine - shonbar-mine
81371 - 81377, iron-clad-mine - tecumseh-mine
81372 - 81378, isele-and-tiger-claims-asele - tzarena-mine
81528 - 81529, herb-claim - rough-claims
81538 - 81581, hudson-bay-mine - foster-mine
81548 - 81549, katzenthal - froensburg
81607 - 83565, hatrurim-becken - arad
81645 - 81648, barringer-krater - canyon-diablo-meteorit
81670 - 81907, chengde-prafekturstadt - chengde-kreisstadt
81679 - 81680, little-3-mine - hercules-mine
81703 - 81704, frisco - horn-silver-mine
81711 - 81717, dunton-gem-mine - bell-pit
81711 - 81718, dunton-gem-mine - nevel-mine
81711 - 81719, dunton-gem-mine - martin-prospect
81721 - 81722, jo-dandy - peanut-mine
81775 - 81776, bounds-cliff - wheal-boys
81817 - 81818, parys-mt-mines - pant-y-gaseg-mine
81881 - 81882, qiaocheng-kreisstadt - boxian-meteorit
81903 - 81904, xingren-kreisstadt - lanmuchang-tl-hg-lagerstatte
81914 - 81915, yangliuping-dom - ni-cu-pge-ls
81953 - 88803, stollenmundloch-august - grube-august-stollenmundloch
81957 - 88789, dahlheim - grube-morgenrothe
81994 - 81995, jadar-tal - veluce
82007 - 82008, bijiashan-mine - maanshan-ls
82023 - 83016, wuyishan-kreisstadt - wuyishan-stadtmitte
82079 - 82080, zimapan - san-pascual-mine
82138 - 82141, eta-etu - nyiragongo-vulkan
82157 - 82165, monarch-mine - turquoise-turkis-mine
82203 - 85152, steinbruch-ebel - steinbruch-ebel
82246 - 134166, besucherbergwerk-tiefer-stollen - tiefer-stollen-wasseralfingen
82334 - 82335, greens-well - wodgina-pegmatit
82347 - 82348, greenbushes-tinfield - greenbushes-tinfield
82494 - 82496, kreismuseum-bitterfeld - kreismuseum-bitterfeld
82849 - 82850, birkhin-gabbro-massif - xenolith-nummer-3
82851 - 82852, xenolith-nummer-1 - verkhni
83007 - 83008, xiaotieshan - zheyaoshan-mine
83007 - 83017, xiaotieshan - huoyanshan-mine
83061 - 83535, chengnan-tunnel-deponie - wuyi-tunnel-deponie
83145 - 83146, urdos - la-cristallere
83218 - 83219, kaolin-tagebau - cerro-petaquilla
83254 - 83709, komono-mie-prefecture - souri-valley
83511 - 83512, bali - tongkeng
83553 - 83554, grube-marienschacht - grube-marienschacht
83553 - 83555, grube-marienschacht - grube-marienschacht
83649 - 83685, bushy-tailed-blowout - hatcher-no-1-lance-quarry-1
83667 - 83679, rtmp-quarry-103 - rtmp-quarry-72
83668 - 83689, red-rocks-site - egg-mountain
83674 - 83811, khatyrka-meteorit - khatyrka-cv3-kohlenstoffhaltiger-chondrit
83693 - 83694, midco-locality-16 - midco-locality-23-tasch-nobel-v-bed-7
83852 - 84821, grube-gisela - grube-schramm
83853 - 84137, grube-hanns - grube-eduard
83854 - 84471, grube-helene - grube-helene
83924 - 84784, grube-anna - bauergrube
83924 - 84797, grube-anna - grube-stullner-berg-i
84109 - 84837, suddeutsche-flussspatwerke-muhlbergstollen - zimmermann-sche-grube
84131 - 84327, freiherrlich-von-stengel-sche-grube - grube-kuppelholz
84782 - 84806, grube-baumgartner - grube-weber
84810 - 84832, grube-lissenthan - grube-lissenthan
84812 - 84829, grube-freiung-ii - grube-maschl
84812 - 84830, grube-freiung-ii - grube-lanzenholz
84828 - 84831, grube-knab - grube-bloth
84835 - 84836, grube-nast - grube-naaf
84845 - 84850, grube-lichtenberg - grube-ruckersberg
84905 - 85711, alaska-aniakchak-caldera - usa-alaska-aniakchak
84910 - 85336, deutschland-ries - deutschland-ries
84926 - 84929, ellweiler-punkt-6308-002 - ellweiler-punkt-6308-006
85143 - 85151, steinbruch-remblinghausen-unbes - steinbruch-cronenberg-remblinghausen-unbes
85168 - 85459, deutschland-rheinland-pfalz-west-eifel-vulkanfeld - gemundener-maar-totenmaar-schalkenmehrener-maar
85168 - 86122, deutschland-rheinland-pfalz-west-eifel-vulkanfeld - deutschland-rheinland-pfalz-west-eifel-vulkanfeld
85169 - 86123, deutschland-hessen-vogelsberg - deutschland-hessen-vogelsberg
85172 - 85514, katmai - katmai
85172 - 85721, katmai - usa-alaska-katmai
85173 - 85515, mayon - mayon
85173 - 86844, mayon - philippinen-luzon-mayon
85174 - 85516, mount-pelee - mount-pelee
85174 - 86719, mount-pelee - martinique-pelee
85175 - 85517, adrar-wuste-richat-struktur - adrar-wuste-richat-struktur
85176 - 85291, unterseeische-berge-hawaii - unterseeische-berge-hawaii
85351 - 85364, kanada-couture - kanada-lac-couture
85450 - 86159, italien-larderello - italien-larderello
85451 - 86160, italien-vulsini - italien-vulsini
85452 - 86161, italien-albano-monte - italien-albano-monte
85453 - 86162, italien-campi-flegrei - italien-campi-flegrei
85454 - 86163, italien-ischia - italien-ischia
85455 - 86164, italien-panarea - italien-panarea
85456 - 86165, italien-lipari - italien-lipari
85457 - 86166, italien-pantelleria - italien-pantelleria
85458 - 86167, italien-campi-flegrei-mar-sicilia - italien-campi-flegrei-mar-sicilia
85461 - 85477, helgustadir-reydarfjord - helgustadir-reydarfjord
85462 - 85478, hejiawan - hejiawan
85463 - 85479, crystal-cave-put-in-bay - crystal-cave-put-in-bay
85464 - 85480, zabargad - zabargad
85466 - 85482, pilar-de-jaravia - pilar-de-jaravia
85467 - 85483, debar-gipsbergwerk - debar-gipsbergwerk
85468 - 85484, kaligrube-merkers - kaligrube-merkers
85469 - 85485, kalirevier-carlsbad - kalirevier-carlsbad
85470 - 85486, farm-verloren - farm-verloren
85471 - 85487, silver-sidewalk-cobalt - silver-sidewalk-cobalt
85472 - 85488, kongsberg - kongsberg
85473 - 85489, etta-mine - etta-mine
85492 - 85493, tl-kalk-von-geulhem - tl-meersener-kalk
85888 - 86786, sw-pazifik-eastern-gemini-seamount - sw-pazifik-eastern-gemini-seamount
85889 - 86787, sw-pazifik-matthew-island - sw-pazifik-matthew-island
85890 - 86788, sw-pazifik-hunter-island - sw-pazifik-hunter-island
85891 - 86789, sw-pazifik-unnamed - sw-pazifik-unnamed
85892 - 86790, sw-pazifik-wallis-inseln - sw-pazifik-wallis-inseln
86178 - 87046, spanien-olot-volc-field - spanien-olot-vulkangebiet-la-garrotxa-provinz-girona-catalunya-katalonien
86180 - 87048, spanien-kanarische-inseln-hierro - spanien-kanarische-inseln-hierro
86182 - 87050, spanien-kanarische-inseln-gran-canaria - spanien-kanarische-inseln-gran-canaria
86183 - 87051, spanien-kanarische-inseln-fuerteventura - spanien-kanarische-inseln-fuerteventura
86184 - 87052, spanien-kanarische-inseln-lanzarote - spanien-kanarische-inseln-lanzarote
86221 - 86774, usa-hawaii-kilauea - usa-hawaii-kilauea
86222 - 86775, usa-hawaii-mauna-loa - usa-hawaii-mauna-loa
86223 - 86776, usa-hawaii-mauna-kea - usa-hawaii-mauna-kea
86225 - 86778, usa-hawaii-kahoolawe - usa-hawaii-kahoolawe
86226 - 86779, usa-hawaii-haleakala - usa-hawaii-haleakala
86227 - 86780, usa-hawaii-koolau - usa-hawaii-koolau
86826 - 86831, philippinen-mindanao-musuan - philippinen-mindanao-calayo
87284 - 130487, stuckenland - grube-stuckenland
87284 - 139013, stuckenland - grube-stuckenland
87287 - 88338, erzbergwerk-ramsbeck - erzbergwerk-ramsbeck
87287 - 134122, erzbergwerk-ramsbeck - erzbergwerk-ramsbeck
87293 - 129198, grube-dornberg-aurora-carl-haber-stollen - carl-haber-stollen
87293 - 138680, grube-dornberg-aurora-carl-haber-stollen - carl-haber-stollen
87389 - 88314, grube-christiane - grube-christiane
87399 - 134117, grube-glanzenberg - grube-glanzenberg
87405 - 88343, kilianstollen - kilianstollen
87405 - 134119, kilianstollen - kilianstollen
87407 - 129049, grube-friedrike-beuststollen - beuststollen1
87407 - 129050, grube-friedrike-beuststollen - beuststollen2
87407 - 138620, grube-friedrike-beuststollen - beuststollen1
87408 - 134165, bergwerk - bergwerk
87414 - 130795, grube-juno-juno-stollen - juno-stollen
87414 - 139126, grube-juno-juno-stollen - juno-stollen
87417 - 132001, pluto-stollen - stollen-grube-pluto
87417 - 139753, pluto-stollen - stollen-grube-pluto
87428 - 131169, grube-eisenberg-allerheiligen-stollen - maxstollen
87428 - 139290, grube-eisenberg-allerheiligen-stollen - maxstollen
87429 - 88346, grube-eisenberg-max-stollen - philippstollen
87509 - 134121, verbundbergwerk-magog-gomer-bierkeller - verbundbergwerk-magog-gomer-bierkeller
87524 - 130457, enkenberg - grube-enkenberg
87524 - 138984, enkenberg - grube-enkenberg
87600 - 129057, bienstand-stollen - bienstandstollen
87600 - 132715, bienstand-stollen - bienstandstollen
87600 - 138623, bienstand-stollen - bienstandstollen
87602 - 129714, friedrich-august-erbstollen - friedrich-august-erbstollen
87602 - 132790, friedrich-august-erbstollen - friedrich-august-erbstollen
87602 - 138865, friedrich-august-erbstollen - friedrich-august-erbstollen
87607 - 131715, schartenruck-stollen - schartenruck-stollen
87607 - 132948, schartenruck-stollen - schartenruck-stollen
87607 - 139589, schartenruck-stollen - schartenruck-stollen
87614 - 131577, grube-reich-geschiebe - reich-geschiebe
87614 - 132936, grube-reich-geschiebe - reich-geschiebe
87614 - 139528, grube-reich-geschiebe - reich-geschiebe
87638 - 130485, grube-st-martins-zug - grube-st-martins-zug
87638 - 132825, grube-st-martins-zug - grube-st-martins-zug
87638 - 139011, grube-st-martins-zug - grube-st-martins-zug
87645 - 87866, gruben-bei-seelberg - grube-bei-jettenbach
87843 - 131761, schurfstollen - schurfstollen
87843 - 132951, schurfstollen - schurfstollen
87843 - 139612, schurfstollen - schurfstollen
87851 - 131983, stollen-am-schulfraurech - stollen-am-schulfraurech
87851 - 132959, stollen-am-schulfraurech - stollen-am-schulfraurech
87851 - 139736, stollen-am-schulfraurech - stollen-am-schulfraurech
87857 - 131994, stollen-erzengel - stollen-erzengel
87857 - 132965, stollen-erzengel - stollen-erzengel
87857 - 139747, stollen-erzengel - stollen-erzengel
87859 - 131975, stollen-grube-borndeller-versuch - stollen-grube-borndeller-versuch
87859 - 132956, stollen-grube-borndeller-versuch - stollen-grube-borndeller-versuch
87859 - 139729, stollen-grube-borndeller-versuch - stollen-grube-borndeller-versuch
87873 - 88369, st-anna-stollen - st-anna-stollen
87917 - 88355, herrenberg - besucherbergwerk-herrenberg
87917 - 134510, herrenberg - herrenberg
87936 - 130478, grube-moselberg - grube-moselberg
87936 - 132820, grube-moselberg - grube-moselberg
87936 - 139006, grube-moselberg - grube-moselberg
87962 - 129732, fuseler-tagesstrecke - fuseler-tagesstrecke
87962 - 132791, fuseler-tagesstrecke - fuseler-tagesstrecke
87962 - 138872, fuseler-tagesstrecke - fuseler-tagesstrecke
87963 - 130818, kampsteiner-werk - kampsteiner-werk
87963 - 132855, kampsteiner-werk - kampsteiner-werk
87963 - 139135, kampsteiner-werk - kampsteiner-werk
87966 - 131418, Grube ofen-hellbornchen - ofen-hellbornchen
87966 - 132923, Grube ofen-hellbornchen - ofen-hellbornchen
87966 - 139448, Grube ofen-hellbornchen - ofen-hellbornchen
87989 - 134524, Grube Amalienhohe / Dr. Geier - grube-amalienhohe
88116 - 129022, belzhohl-stollen - Belzhohl Stollen
88116 - 132707, belzhohl-stollen - belzhohl-stollen
88116 - 138599, belzhohl-stollen - belzhohl-stollen
88144 - 132016, stollen-wilhelmshohe - stollen-wilhelmshohe1
88144 - 132017, stollen-wilhelmshohe - stollen-wilhelmshohe2
88144 - 132973, stollen-wilhelmshohe - stollen-wilhelmshohe1
88144 - 139766, stollen-wilhelmshohe - stollen-wilhelmshohe1
88147 - 128699, alter-friedrich-stollen - alter-friedrich-stollen
88147 - 132696, alter-friedrich-stollen - alter-friedrich-stollen
88147 - 138543, alter-friedrich-stollen - alter-friedrich-stollen
88217 - 88319, grube-ludwig - grube-ludwig
88218 - 130438, grube-aussicht-stollen-a - grube-aussicht-stollen-a
88218 - 132800, grube-aussicht-stollen-a - grube-aussicht-stollen-a
88218 - 138967, grube-aussicht-stollen-a - grube-aussicht-stollen-a
88287 - 134197, grube-anna-elisabeth - grube-anna-elisabeth
88294 - 134206, besucherbergwerk-finstergrund - finstergrund
88296 - 134270, kupferberg - kupferberg
88302 - 134261, besucherbergwerk-gleissinger-fels - besucherbergwerk-gleissinger-fels
88308 - 88688, grube-wilhelmine - grube-wilhelmine
88318 - 134320, grube-fortuna - grube-fortuna-solms
88339 - 133418, zeche-graf-wittekind - zeche-graf-wittekind
88374 - 134602, bergwerk-duppenweiler - grube-duppenweiler
88379 - 134606, emilianus-stollen - emilianus-stollen
88391 - 134659, besucherbergwerk-st-christoph - besucherbergwerk-st-christoph
88425 - 134652, besucherbergwerk-st-anna-am-freudenstein - st-anna-am-freudenstein
88428 - 134787, besucherbergwerk-drei-kronen-ehrt - drei-kronen-ehrt
88437 - 134831, erlebnisbergwerk-merkers - erlebnisbergwerk-merkers
88757 - 141797, grube-viktoria - grube-viktoria-kaub
88818 - 130815, Stollen - kalk-stollen
88818 - 132854, Stollen - kalk-stollen
88818 - 139133, Stollen - kalk-stollen
95687 - 96336, oraparinna - oraparinna
95696 - 96061, ashton - ashton
95699 - 96069, bengalla - bengalla
95701 - 96073, blackwater - blackwater
95713 - 96119, collinsville - collinsville
95714 - 96120, commodore - commodore
95719 - 96131, cullenswood - cullenswood
95724 - 96137, dawson-moura - dawson
95732 - 96330, elouera - nre-wongawilli
95734 - 96155, ensham - ensham
95735 - 96159, ewington - ewington
95740 - 96178, goonyella - goonyella
95742 - 96329, gujarat-nre-no1 - nre-no1
95744 - 96209, hunter-valley-complex - hunter-valley-complex
95751 - 96245, liddell - liddell
95756 - 96268, millenium - millennium
95760 - 96281, mount-arthur - mount-arthur
95762 - 96297, mt-owen - mount-owen
95763 - 96299, mt-thorley - mount-thorley
95769 - 96316, newlands - newlands
95770 - 96366, newpac-no1 - ravensworth-ug
95778 - 96364, ravensworth-east - ravensworth-east
95779 - 96365, ravensworth-narama - ravensworth-narama
95783 - 96381, saraji - saraji
95785 - 96389, sonoma - sonoma
95795 - 96428, warkworth - warkworth
95797 - 96434, west-cliff - west-cliff
95805 - 96250, loy-yang - loy-yang
95808 - 96307, murrin-murrin - murrin-murrin
95810 - 96321, nifty - nifty
95816 - 96213, inverell-glen-innes - inverell-glen-innes
95817 - 96060, argyle - argyle
95819 - 96150, ellendale - ellendale
95862 - 95943, harlequin - norseman
95908 - 95910, saint-ives-kambalda - santa-ana
95908 - 95912, saint-ives-kambalda - sirius
95917 - 96221, super-pit - kalgoorlie-super-pit
95948 - 96335, olympic-dam - olympic-dam
95957 - 96154, eneabba-area-incl-eneabba-shoreline - eneabba
95964 - 96219, jimblebar - jimblebar
95966 - 96231, koolyanobbing - koolyanobbing
95967 - 96265, middleback-range - middleback-ranges-arrium-mining
95970 - 96404, tallawang - tallawang
95975 - 96118, cockatoo-island - cockatoo-island-iron-ore-pluton-resources
95978 - 96296, mt-whaleback - mount-newman-mount-whaleback-bhp
95979 - 96192, paraburdoo - paraburdoo
95980 - 96433, west-angelas - west-angelas
95984 - 96148, eastern-range - eastern-range-jv
95985 - 96189, marandoo - marandoo
96002 - 96247, long - long
96003 - 96360, prospero - prospero
96010 - 96242, lanfranchi - lanfranchi
96012 - 96267, miitel - miitel
96022 - 96273, mintabie - mintabie
96023 - 96438, white-cliffs - white-cliffs
96024 - 96112, christmas-island - christmas-island
96025 - 96144, duchess - duchess
96027 - 96093, cape-flattery - cape-flattery
96029 - 96289, mt-isa - mount-isa-pb-zn-ag-orebodies
96031 - 96092, cannington - cannington
96032 - 96170, hilton - george-fisher
96039 - 96224, kara - kara-mine
96044 - 96216, jaguar - jaguar
96047 - 96080, broken-hill - broken-hill
96527 - 96528, milby-mine - sims-mine
96554 - 96555, gleason - gleason
96578 - 99718, laws-mill - laws-mill
96578 - 100083, laws-mill - laws-mill
96578 - 103177, laws-mill - laws-mill
96580 - 99700, barite-mine-mill - barite-mine-mill
96594 - 96596, argenta-jig-plant - barite-grinding-plant-nevada
96605 - 100144, corpus-christi-tx-grinding-plant - corpus-christi
96630 - 103259, teague-mineral-products-mill - teague-mineral-products-mill
96673 - 103061, westend-plant - westend-plant
96675 - 96676, arkansas-division - magnolia-plant-no-2
96681 - 99856, ludington-plant - ludington-plant
96682 - 99583, clarksville - gordonsville-mine
96682 - 103129, clarksville - clarksville
96682 - 103275, clarksville - clarksville
96682 - 103276, clarksville - gordonsville-mine
96687 - 96818, roberta-plant - roberta-pit-plant
96697 - 96835, oro-grande-plant - oro-grande-plant
96713 - 99476, clinchfield-plant - clinchfield-plant
96716 - 97537, oblesby-plant - oglesby-quarry
96719 - 96869, logansport-plant - southern-logansport-mine
96720 - 96870, speed-plant - speed-clay-mine-plant
96723 - 96724, mason-city-plant - mason-plant
96723 - 96874, mason-city-plant - mason-city-clay-pit
